source_id,error,timestamp
4FGL J0507.4-3346,"HTTPSConnectionPool(host='irsa.ipac.caltech.edu', port=443): Max retries exceeded with url: /TAP/sync?QUERY=%0A++++SELECT+mjd%2C+w1mpro%2C+w1sigmpro%2C+w2mpro%2C+w2sigmpro%2C+qi_fact%2C+saa_sep%2C+moon_masked%0A++++FROM+neowiser_p1bs_psd%0A++++WHERE+CONTAINS%28%0A++++++++POINT%28%27ICRS%27%2C+ra%2C+dec%29%2C%0A++++++++CIRCLE%28%27ICRS%27%2C+76.859100%2C+-33.781300%2C+0.00083333%29%0A++++%29+%3D+1%0A++++AND+qi_fact+%3E%3D+1+AND+saa_sep+%3E%3D+5%0A++++AND+w1sigmpro+IS+NOT+NULL+AND+w1sigmpro+%3C+0.2%0A++++ORDER+BY+mjd%0A++++&FORMAT=json&LANG=ADQL (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x116065950>: Failed to resolve 'irsa.ipac.caltech.edu' ([Errno 8] nodename nor servname provided, or not known)""))",2026-03-02T23:33:39.149712+00:00
4FGL J0507.9+4647,"HTTPSConnectionPool(host='irsa.ipac.caltech.edu', port=443): Max retries exceeded with url: /TAP/sync?QUERY=%0A++++SELECT+mjd%2C+w1mpro%2C+w1sigmpro%2C+w2mpro%2C+w2sigmpro%2C+qi_fact%2C+saa_sep%2C+moon_masked%0A++++FROM+neowiser_p1bs_psd%0A++++WHERE+CONTAINS%28%0A++++++++POINT%28%27ICRS%27%2C+ra%2C+dec%29%2C%0A++++++++CIRCLE%28%27ICRS%27%2C+76.978600%2C+46.795101%2C+0.00083333%29%0A++++%29+%3D+1%0A++++AND+qi_fact+%3E%3D+1+AND+saa_sep+%3E%3D+5%0A++++AND+w1sigmpro+IS+NOT+NULL+AND+w1sigmpro+%3C+0.2%0A++++ORDER+BY+mjd%0A++++&FORMAT=json&LANG=ADQL (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x116067d90>: Failed to resolve 'irsa.ipac.caltech.edu' ([Errno 8] nodename nor servname provided, or not known)""))",2026-03-02T23:34:02.333719+00:00
4FGL J0507.7-6104,"HTTPSConnectionPool(host='irsa.ipac.caltech.edu', port=443): Max retries exceeded with url: /TAP/sync?QUERY=%0A++++SELECT+mjd%2C+w1mpro%2C+w1sigmpro%2C+w2mpro%2C+w2sigmpro%2C+qi_fact%2C+saa_sep%2C+moon_masked%0A++++FROM+neowiser_p1bs_psd%0A++++WHERE+CONTAINS%28%0A++++++++POINT%28%27ICRS%27%2C+ra%2C+dec%29%2C%0A++++++++CIRCLE%28%27ICRS%27%2C+76.932701%2C+-61.081402%2C+0.00083333%29%0A++++%29+%3D+1%0A++++AND+qi_fact+%3E%3D+1+AND+saa_sep+%3E%3D+5%0A++++AND+w1sigmpro+IS+NOT+NULL+AND+w1sigmpro+%3C+0.2%0A++++ORDER+BY+mjd%0A++++&FORMAT=json&LANG=ADQL (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x116067ed0>: Failed to resolve 'irsa.ipac.caltech.edu' ([Errno 8] nodename nor servname provided, or not known)""))",2026-03-02T23:34:02.875314+00:00
4FGL J0524.1-5659,"HTTPSConnectionPool(host='irsa.ipac.caltech.edu', port=443): Max retries exceeded with url: /TAP/sync?QUERY=%0A++++SELECT+mjd%2C+w1mpro%2C+w1sigmpro%2C+w2mpro%2C+w2sigmpro%2C+qi_fact%2C+saa_sep%2C+moon_masked%0A++++FROM+neowiser_p1bs_psd%0A++++WHERE+CONTAINS%28%0A++++++++POINT%28%27ICRS%27%2C+ra%2C+dec%29%2C%0A++++++++CIRCLE%28%27ICRS%27%2C+81.032799%2C+-56.986301%2C+0.00083333%29%0A++++%29+%3D+1%0A++++AND+qi_fact+%3E%3D+1+AND+saa_sep+%3E%3D+5%0A++++AND+w1sigmpro+IS+NOT+NULL+AND+w1sigmpro+%3C+0.2%0A++++ORDER+BY+mjd%0A++++&FORMAT=json&LANG=ADQL (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x116065450>: Failed to resolve 'irsa.ipac.caltech.edu' ([Errno 8] nodename nor servname provided, or not known)""))",2026-03-02T23:41:10.403000+00:00
4FGL J0520.6+6531,"HTTPSConnectionPool(host='irsa.ipac.caltech.edu', port=443): Max retries exceeded with url: /TAP/sync?QUERY=%0A++++SELECT+mjd%2C+w1mpro%2C+w1sigmpro%2C+w2mpro%2C+w2sigmpro%2C+qi_fact%2C+saa_sep%2C+moon_masked%0A++++FROM+neowiser_p1bs_psd%0A++++WHERE+CONTAINS%28%0A++++++++POINT%28%27ICRS%27%2C+ra%2C+dec%29%2C%0A++++++++CIRCLE%28%27ICRS%27%2C+80.166000%2C+65.525497%2C+0.00083333%29%0A++++%29+%3D+1%0A++++AND+qi_fact+%3E%3D+1+AND+saa_sep+%3E%3D+5%0A++++AND+w1sigmpro+IS+NOT+NULL+AND+w1sigmpro+%3C+0.2%0A++++ORDER+BY+mjd%0A++++&FORMAT=json&LANG=ADQL (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1160679d0>: Failed to resolve 'irsa.ipac.caltech.edu' ([Errno 8] nodename nor servname provided, or not known)""))",2026-03-02T23:42:13.054282+00:00
4FGL J0519.6+2744,"HTTPSConnectionPool(host='irsa.ipac.caltech.edu', port=443): Max retries exceeded with url: /TAP/sync?QUERY=%0A++++SELECT+mjd%2C+w1mpro%2C+w1sigmpro%2C+w2mpro%2C+w2sigmpro%2C+qi_fact%2C+saa_sep%2C+moon_masked%0A++++FROM+neowiser_p1bs_psd%0A++++WHERE+CONTAINS%28%0A++++++++POINT%28%27ICRS%27%2C+ra%2C+dec%29%2C%0A++++++++CIRCLE%28%27ICRS%27%2C+79.902603%2C+27.740499%2C+0.00083333%29%0A++++%29+%3D+1%0A++++AND+qi_fact+%3E%3D+1+AND+saa_sep+%3E%3D+5%0A++++AND+w1sigmpro+IS+NOT+NULL+AND+w1sigmpro+%3C+0.2%0A++++ORDER+BY+mjd%0A++++&FORMAT=json&LANG=ADQL (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1160642d0>: Failed to resolve 'irsa.ipac.caltech.edu' ([Errno 8] nodename nor servname provided, or not known)""))",2026-03-02T23:42:13.607002+00:00
4FGL J0519.0+0851,"HTTPSConnectionPool(host='irsa.ipac.caltech.edu', port=443): Max retries exceeded with url: /TAP/sync?QUERY=%0A++++SELECT+mjd%2C+w1mpro%2C+w1sigmpro%2C+w2mpro%2C+w2sigmpro%2C+qi_fact%2C+saa_sep%2C+moon_masked%0A++++FROM+neowiser_p1bs_psd%0A++++WHERE+CONTAINS%28%0A++++++++POINT%28%27ICRS%27%2C+ra%2C+dec%29%2C%0A++++++++CIRCLE%28%27ICRS%27%2C+79.773598%2C+8.862500%2C+0.00083333%29%0A++++%29+%3D+1%0A++++AND+qi_fact+%3E%3D+1+AND+saa_sep+%3E%3D+5%0A++++AND+w1sigmpro+IS+NOT+NULL+AND+w1sigmpro+%3C+0.2%0A++++ORDER+BY+mjd%0A++++&FORMAT=json&LANG=ADQL (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x116065090>: Failed to resolve 'irsa.ipac.caltech.edu' ([Errno 8] nodename nor servname provided, or not known)""))",2026-03-02T23:44:09.411881+00:00
4FGL J0521.6+0103,"HTTPSConnectionPool(host='irsa.ipac.caltech.edu', port=443): Max retries exceeded with url: /TAP/sync?QUERY=%0A++++SELECT+mjd%2C+w1mpro%2C+w1sigmpro%2C+w2mpro%2C+w2sigmpro%2C+qi_fact%2C+saa_sep%2C+moon_masked%0A++++FROM+neowiser_p1bs_psd%0A++++WHERE+CONTAINS%28%0A++++++++POINT%28%27ICRS%27%2C+ra%2C+dec%29%2C%0A++++++++CIRCLE%28%27ICRS%27%2C+80.410599%2C+1.053300%2C+0.00083333%29%0A++++%29+%3D+1%0A++++AND+qi_fact+%3E%3D+1+AND+saa_sep+%3E%3D+5%0A++++AND+w1sigmpro+IS+NOT+NULL+AND+w1sigmpro+%3C+0.2%0A++++ORDER+BY+mjd%0A++++&FORMAT=json&LANG=ADQL (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x116064b90>: Failed to resolve 'irsa.ipac.caltech.edu' ([Errno 8] nodename nor servname provided, or not known)""))",2026-03-02T23:44:11.582367+00:00
4FGL J0521.4-2957,"HTTPSConnectionPool(host='irsa.ipac.caltech.edu', port=443): Max retries exceeded with url: /TAP/sync?QUERY=%0A++++SELECT+mjd%2C+w1mpro%2C+w1sigmpro%2C+w2mpro%2C+w2sigmpro%2C+qi_fact%2C+saa_sep%2C+moon_masked%0A++++FROM+neowiser_p1bs_psd%0A++++WHERE+CONTAINS%28%0A++++++++POINT%28%27ICRS%27%2C+ra%2C+dec%29%2C%0A++++++++CIRCLE%28%27ICRS%27%2C+80.369400%2C+-29.965300%2C+0.00083333%29%0A++++%29+%3D+1%0A++++AND+qi_fact+%3E%3D+1+AND+saa_sep+%3E%3D+5%0A++++AND+w1sigmpro+IS+NOT+NULL+AND+w1sigmpro+%3C+0.2%0A++++ORDER+BY+mjd%0A++++&FORMAT=json&LANG=ADQL (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1160642d0>: Failed to resolve 'irsa.ipac.caltech.edu' ([Errno 8] nodename nor servname provided, or not known)""))",2026-03-02T23:44:12.215788+00:00
4FGL J0516.1-7240,"HTTPSConnectionPool(host='irsa.ipac.caltech.edu', port=443): Max retries exceeded with url: /TAP/sync?QUERY=%0A++++SELECT+mjd%2C+w1mpro%2C+w1sigmpro%2C+w2mpro%2C+w2sigmpro%2C+qi_fact%2C+saa_sep%2C+moon_masked%0A++++FROM+neowiser_p1bs_psd%0A++++WHERE+CONTAINS%28%0A++++++++POINT%28%27ICRS%27%2C+ra%2C+dec%29%2C%0A++++++++CIRCLE%28%27ICRS%27%2C+79.042801%2C+-72.669296%2C+0.00083333%29%0A++++%29+%3D+1%0A++++AND+qi_fact+%3E%3D+1+AND+saa_sep+%3E%3D+5%0A++++AND+w1sigmpro+IS+NOT+NULL+AND+w1sigmpro+%3C+0.2%0A++++ORDER+BY+mjd%0A++++&FORMAT=json&LANG=ADQL (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x116067610>: Failed to resolve 'irsa.ipac.caltech.edu' ([Errno 8] nodename nor servname provided, or not known)""))",2026-03-02T23:44:16.438948+00:00
4FGL J0517.9-6930c,"HTTPSConnectionPool(host='irsa.ipac.caltech.edu', port=443): Max retries exceeded with url: /TAP/sync?QUERY=%0A++++SELECT+mjd%2C+w1mpro%2C+w1sigmpro%2C+w2mpro%2C+w2sigmpro%2C+qi_fact%2C+saa_sep%2C+moon_masked%0A++++FROM+neowiser_p1bs_psd%0A++++WHERE+CONTAINS%28%0A++++++++POINT%28%27ICRS%27%2C+ra%2C+dec%29%2C%0A++++++++CIRCLE%28%27ICRS%27%2C+79.484802%2C+-69.509300%2C+0.00083333%29%0A++++%29+%3D+1%0A++++AND+qi_fact+%3E%3D+1+AND+saa_sep+%3E%3D+5%0A++++AND+w1sigmpro+IS+NOT+NULL+AND+w1sigmpro+%3C+0.2%0A++++ORDER+BY+mjd%0A++++&FORMAT=json&LANG=ADQL (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x116067c50>: Failed to resolve 'irsa.ipac.caltech.edu' ([Errno 8] nodename nor servname provided, or not known)""))",2026-03-02T23:44:21.675885+00:00
4FGL J0517.7-1758,"HTTPSConnectionPool(host='irsa.ipac.caltech.edu', port=443): Max retries exceeded with url: /TAP/sync?QUERY=%0A++++SELECT+mjd%2C+w1mpro%2C+w1sigmpro%2C+w2mpro%2C+w2sigmpro%2C+qi_fact%2C+saa_sep%2C+moon_masked%0A++++FROM+neowiser_p1bs_psd%0A++++WHERE+CONTAINS%28%0A++++++++POINT%28%27ICRS%27%2C+ra%2C+dec%29%2C%0A++++++++CIRCLE%28%27ICRS%27%2C+79.427299%2C+-17.976900%2C+0.00083333%29%0A++++%29+%3D+1%0A++++AND+qi_fact+%3E%3D+1+AND+saa_sep+%3E%3D+5%0A++++AND+w1sigmpro+IS+NOT+NULL+AND+w1sigmpro+%3C+0.2%0A++++ORDER+BY+mjd%0A++++&FORMAT=json&LANG=ADQL (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x116065810>: Failed to resolve 'irsa.ipac.caltech.edu' ([Errno 8] nodename nor servname provided, or not known)""))",2026-03-02T23:44:22.217621+00:00
4FGL J0521.3-1734,"HTTPSConnectionPool(host='irsa.ipac.caltech.edu', port=443): Max retries exceeded with url: /TAP/sync?QUERY=%0A++++SELECT+mjd%2C+w1mpro%2C+w1sigmpro%2C+w2mpro%2C+w2sigmpro%2C+qi_fact%2C+saa_sep%2C+moon_masked%0A++++FROM+neowiser_p1bs_psd%0A++++WHERE+CONTAINS%28%0A++++++++POINT%28%27ICRS%27%2C+ra%2C+dec%29%2C%0A++++++++CIRCLE%28%27ICRS%27%2C+80.340797%2C+-17.574499%2C+0.00083333%29%0A++++%29+%3D+1%0A++++AND+qi_fact+%3E%3D+1+AND+saa_sep+%3E%3D+5%0A++++AND+w1sigmpro+IS+NOT+NULL+AND+w1sigmpro+%3C+0.2%0A++++ORDER+BY+mjd%0A++++&FORMAT=json&LANG=ADQL (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x10994b4d0>: Failed to resolve 'irsa.ipac.caltech.edu' ([Errno 8] nodename nor servname provided, or not known)""))",2026-03-02T23:44:22.353583+00:00
