source_id,ra,dec,redshift,z_bin,class,y_true
082409.54+205520.7,126.039763,20.922426,0.879869,z_0.6-1.0,normal_agn,0
083804.16+303707.7,129.517347,30.618813,0.648000,z_0.6-1.0,normal_agn,0
084118.75+175013.6,130.328131,17.837133,0.833000,z_0.6-1.0,normal_agn,0
081740.06+331800.1,124.416951,33.300041,0.663000,z_0.6-1.0,normal_agn,0
081100.51+462532.1,122.752141,46.425603,0.821000,z_0.6-1.0,normal_agn,0
083037.58+564913.9,127.656601,56.820542,0.983000,z_0.6-1.0,normal_agn,0
083944.33+513310.2,129.934724,51.552838,0.721681,z_0.6-1.0,normal_agn,0
081345.75+534805.1,123.440636,53.801423,0.938799,z_0.6-1.0,normal_agn,0
080409.30+352937.0,121.038780,35.493637,0.949376,z_0.6-1.0,normal_agn,0
083250.27+045718.6,128.209494,4.955181,0.649678,z_0.6-1.0,normal_agn,0
081500.44+291739.1,123.751866,29.294205,0.995691,z_0.6-1.0,normal_agn,0
081940.02+212855.8,124.916754,21.482169,0.913186,z_0.6-1.0,normal_agn,0
083409.54+421957.0,128.539770,42.332527,0.827686,z_0.6-1.0,normal_agn,0
083420.97+302416.9,128.587402,30.404702,0.956994,z_0.6-1.0,normal_agn,0
080749.71+263333.6,121.957130,26.559336,0.979557,z_0.6-1.0,normal_agn,0
083354.40+471756.5,128.476683,47.299031,0.614338,z_0.6-1.0,normal_agn,0
080117.31+332156.8,120.322163,33.365792,0.984733,z_0.6-1.0,normal_agn,0
082008.60+031802.3,125.035840,3.300640,0.992480,z_0.6-1.0,normal_agn,0
081845.08+422815.1,124.687850,42.470882,0.802516,z_0.6-1.0,normal_agn,0
083559.71+125638.7,128.998808,12.944089,0.681000,z_0.6-1.0,normal_agn,0
075242.20+380445.8,118.175856,38.079396,0.603129,z_0.6-1.0,normal_agn,0
082551.41+264205.8,126.464211,26.701630,0.973426,z_0.6-1.0,normal_agn,0
082427.36+305032.7,126.114038,30.842443,0.735955,z_0.6-1.0,normal_agn,0
083458.02+531709.9,128.741787,53.286085,0.793000,z_0.6-1.0,normal_agn,0
075839.74+514913.7,119.665595,51.820488,0.685925,z_0.6-1.0,normal_agn,0
081250.86+360040.0,123.211950,36.011112,0.661869,z_0.6-1.0,normal_agn,0
084254.28+240909.6,130.726180,24.152673,0.614430,z_0.6-1.0,normal_agn,0
083659.70+355452.2,129.248779,35.914525,0.901002,z_0.6-1.0,normal_agn,0
081728.41+330938.6,124.368415,33.160734,0.820000,z_0.6-1.0,normal_agn,0
082658.47+470903.0,126.743665,47.150845,0.772000,z_0.6-1.0,normal_agn,0
075821.23+503307.2,119.588470,50.552014,0.772000,z_0.6-1.0,normal_agn,0
080012.99+221540.2,120.054131,22.261192,0.626667,z_0.6-1.0,normal_agn,0
080002.90+232823.0,120.012093,23.473059,0.905873,z_0.6-1.0,normal_agn,0
083421.50+285129.7,128.589608,28.858255,0.721000,z_0.6-1.0,normal_agn,0
082210.84+313842.1,125.545167,31.645043,0.723182,z_0.6-1.0,normal_agn,0
083721.26+160932.4,129.338599,16.159005,0.674411,z_0.6-1.0,normal_agn,0
080128.89+113809.7,120.370382,11.636033,0.828000,z_0.6-1.0,normal_agn,0
082132.68+514532.6,125.386182,51.759060,0.992000,z_0.6-1.0,normal_agn,0
083442.17+050538.2,128.675709,5.093955,0.700000,z_0.6-1.0,normal_agn,0
083300.04+300559.1,128.250179,30.099756,0.666512,z_0.6-1.0,normal_agn,0
081429.00+483414.0,123.620849,48.570569,0.987000,z_0.6-1.0,normal_agn,0
084517.39+513412.4,131.322478,51.570128,0.634671,z_0.6-1.0,normal_agn,0
080718.81+365010.1,121.828392,36.836139,0.997594,z_0.6-1.0,normal_agn,0
082316.16+244553.2,125.817333,24.764794,0.987903,z_0.6-1.0,normal_agn,0
082352.18+543307.2,125.967446,54.552009,0.984000,z_0.6-1.0,normal_agn,0
075439.79+373520.5,118.665830,37.589048,0.729474,z_0.6-1.0,normal_agn,0
082424.38+313238.3,126.101612,31.543994,0.971868,z_0.6-1.0,normal_agn,0
084046.22+090229.3,130.192602,9.041499,0.779000,z_0.6-1.0,normal_agn,0
084431.20+340436.4,131.130006,34.076793,0.774305,z_0.6-1.0,normal_agn,0
083845.92+522908.5,129.691358,52.485696,0.720456,z_0.6-1.0,normal_agn,0
075344.60+341026.0,118.435859,34.173904,0.983435,z_0.6-1.0,normal_agn,0
082438.37+391806.8,126.159892,39.301889,0.731997,z_0.6-1.0,normal_agn,0
075829.26+214102.9,119.621935,21.684155,0.614397,z_0.6-1.0,normal_agn,0
080025.61+085017.7,120.106738,8.838267,0.849000,z_0.6-1.0,normal_agn,0
082059.59+252257.8,125.248326,25.382728,0.664758,z_0.6-1.0,normal_agn,0
082331.89+243220.6,125.882885,24.539081,0.821000,z_0.6-1.0,normal_agn,0
082555.39+345154.0,126.480819,34.865026,0.985265,z_0.6-1.0,normal_agn,0
082441.90+393211.5,126.174596,39.536530,0.879000,z_0.6-1.0,normal_agn,0
084049.48+234922.9,130.206174,23.823039,0.779582,z_0.6-1.0,normal_agn,0
075819.72+091151.2,119.582184,9.197561,0.731000,z_0.6-1.0,normal_agn,0
080333.54+164512.3,120.889766,16.753428,0.665000,z_0.6-1.0,normal_agn,0
084351.28+045904.6,130.963689,4.984629,0.920597,z_0.6-1.0,normal_agn,0
082009.29+195823.0,125.038710,19.973073,0.991000,z_0.6-1.0,normal_agn,0
080423.02+451947.5,121.095953,45.329886,0.734000,z_0.6-1.0,normal_agn,0
075143.55+191312.9,117.931463,19.220259,0.735000,z_0.6-1.0,normal_agn,0
075927.50+240447.6,119.864616,24.079898,0.817294,z_0.6-1.0,normal_agn,0
081826.11+362322.0,124.608794,36.389458,0.693000,z_0.6-1.0,normal_agn,0
081129.61+230947.4,122.873408,23.163176,0.780000,z_0.6-1.0,normal_agn,0
081141.00+540857.0,122.920870,54.149188,0.715000,z_0.6-1.0,normal_agn,0
081604.43+394501.7,124.018493,39.750496,0.961000,z_0.6-1.0,normal_agn,0
084031.90+370211.3,130.132949,37.036484,0.734000,z_0.6-1.0,normal_agn,0
082209.77+530233.8,125.540723,53.042748,0.999000,z_0.6-1.0,normal_agn,0
082826.20+394436.8,127.109169,39.743581,0.886000,z_0.6-1.0,normal_agn,0
075743.39+074810.0,119.430819,7.802789,0.831000,z_0.6-1.0,normal_agn,0
080738.31+393723.5,121.909654,39.623221,0.900993,z_0.6-1.0,normal_agn,0
075235.36+454034.8,118.147356,45.676348,0.837000,z_0.6-1.0,normal_agn,0
080741.83+315120.9,121.924333,31.855821,0.785234,z_0.6-1.0,normal_agn,0
082840.64+211812.6,127.169360,21.303516,0.916000,z_0.6-1.0,normal_agn,0
084119.93+491524.0,130.333046,49.256687,0.851000,z_0.6-1.0,normal_agn,0
081030.32+281325.9,122.626346,28.223878,0.888479,z_0.6-1.0,normal_agn,0
083956.62+464427.7,129.985937,46.741031,0.824490,z_0.6-1.0,normal_agn,0
080217.23+491221.0,120.571802,49.205847,0.877270,z_0.6-1.0,normal_agn,0
083837.14+203421.2,129.654759,20.572575,0.636000,z_0.6-1.0,normal_agn,0
081605.43+213214.7,124.022653,21.537442,0.653284,z_0.6-1.0,normal_agn,0
084518.19+303100.3,131.325792,30.516777,0.695024,z_0.6-1.0,normal_agn,0
084313.67+425527.3,130.806981,42.924277,0.719000,z_0.6-1.0,normal_agn,0
080248.18+551328.8,120.700788,55.224685,0.663000,z_0.6-1.0,normal_agn,0
082102.67+412355.0,125.261140,41.398615,0.808242,z_0.6-1.0,normal_agn,0
080023.09+152222.8,120.096235,15.373016,0.958000,z_0.6-1.0,normal_agn,0
083024.28+482351.3,127.601172,48.397609,0.938892,z_0.6-1.0,normal_agn,0
081024.84+231356.9,122.603511,23.232485,0.811000,z_0.6-1.0,normal_agn,0
080328.38+294232.1,120.868259,29.708940,0.859000,z_0.6-1.0,normal_agn,0
082516.76+555950.6,126.319848,55.997416,0.826000,z_0.6-1.0,normal_agn,0
084141.04+472436.6,130.421033,47.410183,0.975000,z_0.6-1.0,normal_agn,0
082010.36+021517.4,125.043189,2.254856,0.762000,z_0.6-1.0,normal_agn,0
083355.08+330403.8,128.479541,33.067724,0.941998,z_0.6-1.0,normal_agn,0
082956.40+193730.0,127.485040,19.625020,0.971679,z_0.6-1.0,normal_agn,0
080313.70+432736.6,120.807120,43.460167,0.652251,z_0.6-1.0,normal_agn,0
083201.59+260349.9,128.006645,26.063887,0.782000,z_0.6-1.0,normal_agn,0
081930.60+481952.1,124.877518,48.331162,0.609234,z_0.6-1.0,normal_agn,0
081820.24+372130.9,124.584346,37.358610,0.769277,z_0.6-1.0,normal_agn,0
074854.37+193908.4,117.226569,19.652355,0.883000,z_0.6-1.0,normal_agn,0
084347.16+325734.4,130.946511,32.959571,0.765200,z_0.6-1.0,normal_agn,0
081410.57+283107.9,123.544044,28.518883,0.892000,z_0.6-1.0,normal_agn,0
082837.75+232405.8,127.157310,23.401624,0.989196,z_0.6-1.0,normal_agn,0
081948.26+571427.3,124.951089,57.240929,0.706000,z_0.6-1.0,normal_agn,0
083946.40+551226.4,129.943371,55.207344,0.890374,z_0.6-1.0,normal_agn,0
082114.35+114715.3,125.309812,11.787609,0.937000,z_0.6-1.0,normal_agn,0
083319.05+164559.1,128.329388,16.766430,0.876000,z_0.6-1.0,normal_agn,0
083655.73+342335.4,129.232218,34.393176,0.789916,z_0.6-1.0,normal_agn,0
083900.57+315846.8,129.752381,31.979680,0.754737,z_0.6-1.0,normal_agn,0
082136.31+062800.6,125.401300,6.466844,0.622000,z_0.6-1.0,normal_agn,0
083410.05+220641.3,128.541895,22.111482,0.704157,z_0.6-1.0,normal_agn,0
080419.10+405347.4,121.079594,40.896527,0.832000,z_0.6-1.0,normal_agn,0
075757.36+434840.9,119.489036,43.811386,0.875000,z_0.6-1.0,normal_agn,0
083049.50+374128.0,127.706284,37.691125,0.749000,z_0.6-1.0,normal_agn,0
084343.04+522850.0,130.929350,52.480572,0.914848,z_0.6-1.0,normal_agn,0
080655.11+130901.9,121.729654,13.150547,0.817934,z_0.6-1.0,normal_agn,0
080320.46+353703.6,120.835285,35.617678,0.753000,z_0.6-1.0,normal_agn,0
082928.29+552552.8,127.367877,55.431353,0.968438,z_0.6-1.0,normal_agn,0
080202.00+470012.6,120.508369,47.003524,0.629145,z_0.6-1.0,normal_agn,0
084403.14+303035.0,131.013113,30.509745,0.959607,z_0.6-1.0,normal_agn,0
084005.40+431506.5,130.022532,43.251807,0.864000,z_0.6-1.0,normal_agn,0
075211.27+435338.6,118.046962,43.894067,0.886026,z_0.6-1.0,normal_agn,0
084139.62+023021.6,130.415102,2.506016,0.613000,z_0.6-1.0,normal_agn,0
081503.43+273802.6,123.764303,27.634059,0.924371,z_0.6-1.0,normal_agn,0
081400.47+465255.1,123.501965,46.881983,0.907000,z_0.6-1.0,normal_agn,0
082813.09+433155.7,127.054544,43.532150,0.768000,z_0.6-1.0,normal_agn,0
081331.88+383943.8,123.382862,38.662170,0.876000,z_0.6-1.0,normal_agn,0
083722.40+042659.6,129.343341,4.449896,0.699161,z_0.6-1.0,normal_agn,0
082015.11+415852.3,125.062964,41.981207,0.835170,z_0.6-1.0,normal_agn,0
083447.46+600307.5,128.697762,60.052096,0.982000,z_0.6-1.0,normal_agn,0
084156.77+213654.3,130.486578,21.615097,0.897000,z_0.6-1.0,normal_agn,0
081702.19+491920.5,124.259154,49.322377,0.854000,z_0.6-1.0,normal_agn,0
082926.01+180020.7,127.358392,18.005772,0.810865,z_0.6-1.0,normal_agn,0
081300.26+314627.2,123.251090,31.774246,0.761000,z_0.6-1.0,normal_agn,0
081318.21+230350.4,123.325885,23.064027,0.972441,z_0.6-1.0,normal_agn,0
080731.87+052651.0,121.882814,5.447515,0.717409,z_0.6-1.0,normal_agn,0
075034.40+654125.6,117.643365,65.690462,0.749000,z_0.6-1.0,normal_agn,0
082304.06+493843.0,125.766951,49.645292,0.766145,z_0.6-1.0,normal_agn,0
082203.08+425649.3,125.512866,42.947040,0.960000,z_0.6-1.0,normal_agn,0
084337.68+154711.9,130.907008,15.786642,0.903783,z_0.6-1.0,normal_agn,0
084507.13+235620.8,131.279725,23.939121,0.842000,z_0.6-1.0,normal_agn,0
083843.11+203427.1,129.679638,20.574222,0.918924,z_0.6-1.0,normal_agn,0
075819.90+215401.6,119.582921,21.900455,0.805124,z_0.6-1.0,normal_agn,0
083246.03+441448.4,128.191807,44.246781,0.715381,z_0.6-1.0,normal_agn,0
082351.62+205723.5,125.965091,20.956540,0.920489,z_0.6-1.0,normal_agn,0
075433.08+172051.5,118.637835,17.347659,0.780000,z_0.6-1.0,normal_agn,0
084114.01+390059.4,130.308415,39.016514,0.786521,z_0.6-1.0,normal_agn,0
082952.89+354040.9,127.470413,35.678040,0.748000,z_0.6-1.0,normal_agn,0
082744.48+542027.3,126.935343,54.340926,0.890000,z_0.6-1.0,normal_agn,0
082640.63+290057.1,126.669300,29.015868,0.868615,z_0.6-1.0,normal_agn,0
075154.97+202246.6,117.979047,20.379624,0.966754,z_0.6-1.0,normal_agn,0
080639.23+242821.8,121.663465,24.472748,0.864028,z_0.6-1.0,normal_agn,0
080837.70+282851.4,122.157094,28.480946,0.945021,z_0.6-1.0,normal_agn,0
083021.09+224044.6,127.587876,22.679072,0.772006,z_0.6-1.0,normal_agn,0
080922.44+055528.0,122.343528,5.924463,0.749466,z_0.6-1.0,normal_agn,0
084102.02+320101.4,130.258444,32.017073,0.795800,z_0.6-1.0,normal_agn,0
080857.60+260205.6,122.240028,26.034895,0.685000,z_0.6-1.0,normal_agn,0
083817.63+045651.5,129.573485,4.947663,0.926000,z_0.6-1.0,normal_agn,0
080833.38+040307.8,122.139086,4.052173,0.865000,z_0.6-1.0,normal_agn,0
083532.03+092450.2,128.883500,9.413960,0.765000,z_0.6-1.0,normal_agn,0
074936.75+445438.8,117.403142,44.910804,0.849189,z_0.6-1.0,normal_agn,0
082354.39+285848.5,125.976633,28.980141,0.864000,z_0.6-1.0,normal_agn,0
081837.39+352904.1,124.655825,35.484489,0.971478,z_0.6-1.0,normal_agn,0
080450.65+400645.8,121.211071,40.112746,0.764102,z_0.6-1.0,normal_agn,0
080948.11+243754.9,122.450485,24.631936,0.962795,z_0.6-1.0,normal_agn,0
075257.13+375020.6,118.238048,37.839057,0.932331,z_0.6-1.0,normal_agn,0
081835.72+381944.6,124.648836,38.329056,0.640000,z_0.6-1.0,normal_agn,0
081122.02+335308.8,122.841757,33.885778,0.802143,z_0.6-1.0,normal_agn,0
083338.53+331853.0,128.410570,33.314738,0.954000,z_0.6-1.0,normal_agn,0
082725.90+212044.5,126.857921,21.345718,0.781000,z_0.6-1.0,normal_agn,0
083904.00+463113.6,129.766672,46.520464,0.735000,z_0.6-1.0,normal_agn,0
080607.79+562635.5,121.532465,56.443195,0.948661,z_0.6-1.0,normal_agn,0
081208.61+230531.2,123.035900,23.092010,0.976597,z_0.6-1.0,normal_agn,0
082055.64+113930.9,125.231872,11.658588,0.763000,z_0.6-1.0,normal_agn,0
082608.87+314353.4,126.536966,31.731519,0.861000,z_0.6-1.0,normal_agn,0
080604.87+280049.3,121.520301,28.013696,0.918893,z_0.6-1.0,normal_agn,0
083010.70+400619.6,127.544588,40.105456,0.895000,z_0.6-1.0,normal_agn,0
081341.54+522901.1,123.423114,52.483666,0.792000,z_0.6-1.0,normal_agn,0
075304.64+245844.8,118.269364,24.979135,0.874000,z_0.6-1.0,normal_agn,0
081141.26+471051.5,122.921950,47.180985,0.970000,z_0.6-1.0,normal_agn,0
083559.72+295028.9,128.998842,29.841380,0.687866,z_0.6-1.0,normal_agn,0
081055.07+352119.0,122.729469,35.355298,0.743361,z_0.6-1.0,normal_agn,0
083520.36+281655.5,128.834867,28.282085,0.674225,z_0.6-1.0,normal_agn,0
083949.88+555108.0,129.957845,55.852229,0.901000,z_0.6-1.0,normal_agn,0
080912.47+074731.4,122.301977,7.792080,0.855400,z_0.6-1.0,normal_agn,0
083025.74+425831.0,127.607284,42.975299,0.993285,z_0.6-1.0,normal_agn,0
081325.48+431832.6,123.356181,43.309060,0.973830,z_0.6-1.0,normal_agn,0
075053.77+100510.6,117.724048,10.086301,0.632000,z_0.6-1.0,normal_agn,0
083600.92+443615.8,129.003845,44.604414,0.908000,z_0.6-1.0,normal_agn,0
080233.25+240209.3,120.638555,24.035933,0.931132,z_0.6-1.0,normal_agn,0
075854.31+131527.1,119.726315,13.257535,0.708000,z_0.6-1.0,normal_agn,0
083748.07+421238.0,129.450324,42.210574,0.764020,z_0.6-1.0,normal_agn,0
080801.48+273526.2,122.006200,27.590638,0.804067,z_0.6-1.0,normal_agn,0
083241.56+453903.0,128.173195,45.650841,0.837000,z_0.6-1.0,normal_agn,0
075058.49+391958.2,117.743741,39.332858,0.609935,z_0.6-1.0,normal_agn,0
082036.77+543226.1,125.153214,54.540586,0.923000,z_0.6-1.0,normal_agn,0
083240.32+282202.4,128.168020,28.367346,0.985479,z_0.6-1.0,normal_agn,0
081932.81+515312.5,124.886727,51.886832,0.909000,z_0.6-1.0,normal_agn,0
082733.92+445041.1,126.891374,44.844762,0.664000,z_0.6-1.0,normal_agn,0
084011.01+275905.2,130.045885,27.984788,0.923237,z_0.6-1.0,normal_agn,0
080035.90+310323.1,120.149613,31.056428,0.699767,z_0.6-1.0,normal_agn,0
075140.48+350742.5,117.918673,35.128473,0.971421,z_0.6-1.0,normal_agn,0
081920.29+544655.5,124.834556,54.782110,0.943000,z_0.6-1.0,normal_agn,0
081354.49+262534.9,123.477072,26.426382,0.608000,z_0.6-1.0,normal_agn,0
075247.07+465433.9,118.196141,46.909426,0.649000,z_0.6-1.0,normal_agn,0
081703.07+375853.9,124.262811,37.981657,0.752000,z_0.6-1.0,normal_agn,0
082323.29+512130.7,125.847079,51.358546,0.651000,z_0.6-1.0,normal_agn,0
083625.40+305724.7,129.105840,30.956864,0.643792,z_0.6-1.0,normal_agn,0
074958.56+483524.3,117.494003,48.590087,0.753000,z_0.6-1.0,normal_agn,0
081729.37+412523.0,124.372396,41.423076,0.799711,z_0.6-1.0,normal_agn,0
083115.89+423316.5,127.816224,42.554609,0.932051,z_0.6-1.0,normal_agn,0
082951.35+283700.2,127.463961,28.616739,0.853445,z_0.6-1.0,normal_agn,0
080117.11+463653.2,120.321317,46.614789,0.826000,z_0.6-1.0,normal_agn,0
082658.82+391517.8,126.745107,39.254946,0.743000,z_0.6-1.0,normal_agn,0
075019.77+383138.7,117.582395,38.527441,0.634655,z_0.6-1.0,normal_agn,0
081815.68+215441.5,124.565370,21.911546,0.644652,z_0.6-1.0,normal_agn,0
080233.62+492753.6,120.640087,49.464903,0.605860,z_0.6-1.0,normal_agn,0
083843.43+015750.2,129.680974,1.963951,0.897626,z_0.6-1.0,normal_agn,0
082058.12+573121.4,125.242167,57.522616,0.887000,z_0.6-1.0,normal_agn,0
084335.17+562557.4,130.896579,56.432627,0.991000,z_0.6-1.0,normal_agn,0
083250.25+470957.5,128.209401,47.165983,0.903416,z_0.6-1.0,normal_agn,0
081527.13+150237.5,123.863066,15.043763,0.707522,z_0.6-1.0,normal_agn,0
075516.28+334257.8,118.817862,33.716057,0.889000,z_0.6-1.0,normal_agn,0
080843.10+414705.1,122.179601,41.784756,0.741000,z_0.6-1.0,normal_agn,0
082714.28+313956.8,126.809514,31.665805,0.644521,z_0.6-1.0,normal_agn,0
075105.17+351248.5,117.771560,35.213475,0.932755,z_0.6-1.0,normal_agn,0
083058.06+380207.1,127.741950,38.035315,0.862730,z_0.6-1.0,normal_agn,0
081315.34+335302.5,123.313949,33.884040,0.865000,z_0.6-1.0,normal_agn,0
075143.71+252935.1,117.932157,25.493091,0.722000,z_0.6-1.0,normal_agn,0
084257.26+464756.0,130.738617,46.798902,0.953000,z_0.6-1.0,normal_agn,0
075041.90+323307.3,117.674594,32.552046,0.809400,z_0.6-1.0,normal_agn,0
082152.38+361740.8,125.468265,36.294691,0.903000,z_0.6-1.0,normal_agn,0
081754.87+545127.9,124.478650,54.857768,0.929000,z_0.6-1.0,normal_agn,0
083828.17+223633.0,129.617387,22.609178,0.844687,z_0.6-1.0,normal_agn,0
081129.90+545849.4,122.874622,54.980396,0.905000,z_0.6-1.0,normal_agn,0
080934.00+261752.4,122.391699,26.297901,0.901945,z_0.6-1.0,normal_agn,0
075249.71+233544.6,118.207160,23.595749,0.870304,z_0.6-1.0,normal_agn,0
075140.33+444305.3,117.918074,44.718166,0.849000,z_0.6-1.0,normal_agn,0
081139.55+310123.1,122.914808,31.023094,0.993000,z_0.6-1.0,normal_agn,0
084027.34+254327.9,130.113951,25.724431,0.844582,z_0.6-1.0,normal_agn,0
075332.67+385003.1,118.386164,38.834200,0.761163,z_0.6-1.0,normal_agn,0
083118.54+343307.3,127.827282,34.552053,0.934909,z_0.6-1.0,normal_agn,0
075303.57+444258.1,118.264894,44.716154,0.796350,z_0.6-1.0,normal_agn,0
075417.11+442955.9,118.571294,44.498865,0.923391,z_0.6-1.0,normal_agn,0
080942.52+204900.8,122.427181,20.816904,0.994006,z_0.6-1.0,normal_agn,0
084336.74+333121.5,130.903124,33.522642,0.913500,z_0.6-1.0,normal_agn,0
082438.47+063742.3,126.160318,6.628441,0.828000,z_0.6-1.0,normal_agn,0
080742.04+081554.3,121.925195,8.265090,0.715500,z_0.6-1.0,normal_agn,0
075126.74+410844.3,117.861434,41.145654,0.933000,z_0.6-1.0,normal_agn,0
075356.34+290829.1,118.484767,29.141442,0.979387,z_0.6-1.0,normal_agn,0
082703.40+503149.7,126.764177,50.530480,0.746648,z_0.6-1.0,normal_agn,0
081752.02+300539.5,124.466775,30.094317,0.761000,z_0.6-1.0,normal_agn,0
084115.17+185408.3,130.313243,18.902310,0.799402,z_0.6-1.0,normal_agn,0
082839.64+365308.6,127.165177,36.885735,0.928696,z_0.6-1.0,normal_agn,0
081058.99+194601.2,122.745807,19.767021,0.658000,z_0.6-1.0,normal_agn,0
081743.21+423510.3,124.430079,42.586199,0.643000,z_0.6-1.0,normal_agn,0
082917.83+415020.5,127.324293,41.839029,0.973148,z_0.6-1.0,normal_agn,0
081010.98+201421.1,122.545780,20.239194,0.729977,z_0.6-1.0,normal_agn,0
075432.27+223417.1,118.634476,22.571435,0.857000,z_0.6-1.0,normal_agn,0
081655.16+370958.1,124.229849,37.166162,0.715000,z_0.6-1.0,normal_agn,0
081223.44+342903.0,123.097683,34.484188,0.835193,z_0.6-1.0,normal_agn,0
082218.73+272016.0,125.578068,27.337801,0.703839,z_0.6-1.0,normal_agn,0
084454.24+064708.7,131.226015,6.785770,0.998043,z_0.6-1.0,normal_agn,0
084515.62+513653.7,131.315116,51.614939,0.695000,z_0.6-1.0,normal_agn,0
083939.23+413518.0,129.913488,41.588339,0.652835,z_0.6-1.0,normal_agn,0
082258.89+360222.1,125.745394,36.039484,0.935016,z_0.6-1.0,normal_agn,0
075837.93+241159.5,119.658081,24.199866,0.808909,z_0.6-1.0,normal_agn,0
080100.70+411111.8,120.252929,41.186624,0.828758,z_0.6-1.0,normal_agn,0
080535.93+213930.6,121.399715,21.658517,0.657870,z_0.6-1.0,normal_agn,0
080700.62+192510.8,121.752593,19.419680,0.842000,z_0.6-1.0,normal_agn,0
081148.31+212533.6,122.951321,21.426002,0.654050,z_0.6-1.0,normal_agn,0
081813.38+343829.1,124.555760,34.641433,0.805286,z_0.6-1.0,normal_agn,0
080605.44+540833.8,121.522688,54.142735,0.615000,z_0.6-1.0,normal_agn,0
075146.63+435807.2,117.944327,43.968684,0.990734,z_0.6-1.0,normal_agn,0
083241.10+183849.2,128.171276,18.647003,0.863000,z_0.6-1.0,normal_agn,0
083655.32+142642.6,129.230517,14.445168,0.724000,z_0.6-1.0,normal_agn,0
075331.22+265526.4,118.380118,26.924027,0.933322,z_0.6-1.0,normal_agn,0
084058.75+225532.2,130.244807,22.925635,0.739873,z_0.6-1.0,normal_agn,0
084059.58+373201.7,130.248290,37.533821,0.942000,z_0.6-1.0,normal_agn,0
075244.47+450613.4,118.185312,45.103739,0.881000,z_0.6-1.0,normal_agn,0
084119.89+521001.7,130.332891,52.167148,0.674000,z_0.6-1.0,normal_agn,0
083134.63+245840.7,127.894294,24.977975,0.993497,z_0.6-1.0,normal_agn,0
084211.74+103747.3,130.548931,10.629822,0.777000,z_0.6-1.0,normal_agn,0
082133.86+425021.5,125.391090,42.839322,0.650000,z_0.6-1.0,normal_agn,0
080633.19+153810.2,121.638311,15.636170,0.999020,z_0.6-1.0,normal_agn,0
083454.20+521823.7,128.725870,52.306611,0.897555,z_0.6-1.0,normal_agn,0
084225.96+450126.9,130.608197,45.024161,0.878000,z_0.6-1.0,normal_agn,0
083821.91+522025.8,129.591311,52.340513,0.956076,z_0.6-1.0,normal_agn,0
075420.76+364002.9,118.586509,36.667495,0.893120,z_0.6-1.0,normal_agn,0
075855.24+172440.3,119.730172,17.411219,0.836000,z_0.6-1.0,normal_agn,0
075351.21+513644.0,118.463389,51.612226,0.738000,z_0.6-1.0,normal_agn,0
080057.10+420518.2,120.237940,42.088394,0.673986,z_0.6-1.0,normal_agn,0
074928.96+301457.5,117.370681,30.249320,0.998594,z_0.6-1.0,normal_agn,0
082412.27+175155.7,126.051127,17.865499,0.693000,z_0.6-1.0,normal_agn,0
080725.00+452910.8,121.854189,45.486344,0.697000,z_0.6-1.0,normal_agn,0
082606.56+491545.5,126.527368,49.262645,0.840000,z_0.6-1.0,normal_agn,0
083930.35+534910.3,129.876463,53.819548,0.753000,z_0.6-1.0,normal_agn,0
083136.99+304826.8,127.904135,30.807445,0.999634,z_0.6-1.0,normal_agn,0
081041.87+290509.6,122.674475,29.086015,0.944409,z_0.6-1.0,normal_agn,0
080535.08+490544.3,121.396183,49.095664,0.809302,z_0.6-1.0,normal_agn,0
082227.47+481108.6,125.614493,48.185734,0.890000,z_0.6-1.0,normal_agn,0
084110.32+302650.2,130.293009,30.447302,0.673789,z_0.6-1.0,normal_agn,0
075116.33+493143.4,117.818046,49.528749,0.617000,z_0.6-1.0,normal_agn,0
081307.24+264133.5,123.280170,26.692644,0.693891,z_0.6-1.0,normal_agn,0
081936.03+243052.6,124.900131,24.514626,0.964563,z_0.6-1.0,normal_agn,0
084500.44+582801.2,131.251856,58.467013,0.790000,z_0.6-1.0,normal_agn,0
081510.38+453254.6,123.793274,45.548502,0.776000,z_0.6-1.0,normal_agn,0
081922.35+491307.8,124.843160,49.218834,0.938891,z_0.6-1.0,normal_agn,0
080813.88+490649.9,122.057865,49.113871,0.961340,z_0.6-1.0,normal_agn,0
082924.73+511843.2,127.353046,51.312020,0.824105,z_0.6-1.0,normal_agn,0
082701.09+300206.0,126.754572,30.035018,0.678517,z_0.6-1.0,normal_agn,0
081607.21+344442.3,124.030043,34.745085,0.817000,z_0.6-1.0,normal_agn,0
080530.33+415211.6,121.376396,41.869909,0.737000,z_0.6-1.0,normal_agn,0
083529.06+335727.2,128.871094,33.957581,0.926114,z_0.6-1.0,normal_agn,0
081646.01+544129.5,124.191711,54.691530,0.761000,z_0.6-1.0,normal_agn,0
083840.88+520952.5,129.670347,52.164607,0.765000,z_0.6-1.0,normal_agn,0
081737.91+303803.3,124.407982,30.634251,0.702526,z_0.6-1.0,normal_agn,0
080126.72+242356.0,120.361356,24.398896,0.658060,z_0.6-1.0,normal_agn,0
083022.67+511933.8,127.594467,51.326061,0.650747,z_0.6-1.0,normal_agn,0
082148.20+372240.5,125.450845,37.377924,0.998968,z_0.6-1.0,normal_agn,0
081029.80+275004.8,122.624197,27.834688,0.752985,z_0.6-1.0,normal_agn,0
080422.37+432723.8,121.093240,43.456633,0.966691,z_0.6-1.0,normal_agn,0
081410.85+500552.9,123.545227,50.098047,0.901996,z_0.6-1.0,normal_agn,0
