source_id,canonical_id,score,status,n_points,baseline_days,band_coverage,baseline_years,delta_mag,delta_mag_method,rejection_reason,status_normalized,baseline_years_recomputed,baseline_years_diff,baseline_years_consistent,is_ok,source_id_normalized,source_id_matches_canonical,id_mismatch_reason,is_ambiguous_id,has_w1,has_w2,strict_quality,score_is_missing,score_is_finite,rejection_bucket
NGC 1275,NGC 1275,0.6405427000893436,OK,167,5098.912652600004,"W1,W2",13.96006201943875,0.4917668506786096,seasonal_median_flux,,OK,13.96006201943875,0.0,True,True,NGC 1275,True,,False,True,True,True,False,True,ok
NGC 1566,NGC 1566,0.5761376830425158,OK,534,5306.512096110004,"W1,W2",14.52843831926079,-0.1241925982942715,seasonal_median_flux,,OK,14.52843831926079,0.0,True,True,NGC 1566,True,,False,True,True,True,False,True,ok
NGC 3516,NGC 3516,0.6411904341423882,OK,439,5098.987122220002,"W1,W2",13.96026590614648,0.1712635191301474,seasonal_median_flux,,OK,13.96026590614648,0.0,True,True,NGC 3516,True,,False,True,True,True,False,True,ok
NGC 5273,NGC 5273,,TOO_FEW_POINTS,0,0.0,none,0.0,,,Only 2 valid W1 flux measurements,TOO_FEW_POINTS,0.0,0.0,True,False,NGC 5273,True,,False,False,False,False,True,False,too_few_points_other
NGC 5548,NGC 5548,,NO_DATA,0,0.0,none,0.0,,,No data returned from IRSA queries or failed all QA filters,NO_DATA,0.0,0.0,True,False,NGC 5548,True,,False,False,False,False,True,False,no_data
NGC 7582,NGC 7582,0.4140273311911018,OK,31,5113.524164809998,"W1,W2",14.000066159644074,0.0,seasonal_median_flux,,OK,14.000066159644074,0.0,True,True,NGC 7582,True,,False,True,True,False,False,True,ok
NGC 7603,NGC 7603,,TOO_FEW_POINTS,0,0.0,none,0.0,,,Only 3 valid W1 flux measurements,TOO_FEW_POINTS,0.0,0.0,True,False,NGC 7603,True,,False,False,False,False,True,False,too_few_points_other
OJ 287,OJ 287,0.6017881095639926,OK,222,5096.024725839998,"W1,W2",13.952155306885688,0.3516834368354969,seasonal_median_flux,,OK,13.952155306885688,0.0,True,True,OJ 287,True,,False,True,True,True,False,True,ok
PG,PG,0.5200139203745514,OK,253,5104.948664900003,"W1,W2",13.976587720465442,-0.1540359719368708,seasonal_median_flux,,OK,13.976587720465442,0.0,True,True,PG,True,,True,True,True,True,False,True,ok
PKS,PKS,0.4566784742990529,OK,181,5272.616948349998,"W1,W2",14.4356384622861,-0.0687393276987842,seasonal_median_flux,,OK,14.4356384622861,0.0,True,True,PKS,True,,True,True,True,True,False,True,ok
SDSSJJ005813.68+001409.09,SDSSJ005813.68+001409.09,0.2727415563029431,OK,83,5114.021383730003,"W1,W2",14.001427470855589,0.0762673829130732,seasonal_median_flux,,OK,14.001427470855587,1.7763568394002505e-15,True,True,SDSSJ005813.68+001409.09,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ012256.19-000252.68,SDSSJ012256.19-000252.68,0.5689008316421804,OK,156,5299.6914505400055,"W1,W2",14.509764409418224,0.3334366019095692,seasonal_median_flux,,OK,14.509764409418223,1.7763568394002505e-15,True,True,SDSSJ012256.19-000252.68,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ015653.16-004623.28,SDSSJ015653.16-004623.28,0.3632638618156712,OK,217,5301.0060277899975,"W1,W2",14.51336352577686,-0.2891550826220258,seasonal_median_flux,,OK,14.513363525776859,1.7763568394002505e-15,True,True,SDSSJ015653.16-004623.28,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ015726.00-000602.15,SDSSJ015726.00-000602.15,0.2870565836726815,OK,178,5301.123813210004,"W1,W2",14.513686004681736,-0.2344647818133088,seasonal_median_flux,,OK,14.513686004681736,0.0,True,True,SDSSJ015726.00-000602.15,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ020222.00+010557.11,SDSSJ020222.00+010557.11,0.6690476782771857,OK,147,5300.560716709995,"W1,W2",14.512144330485956,-0.4350694670110582,seasonal_median_flux,,OK,14.512144330485956,0.0,True,True,SDSSJ020222.00+010557.11,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ022930.91-000845.37,SDSSJ022930.91-000845.37,0.6443719923024547,OK,208,5304.715851070003,"W1,W2",14.523520468364142,-0.3006145009622831,seasonal_median_flux,,OK,14.523520468364142,0.0,True,True,SDSSJ022930.91-000845.37,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ025410.08+034911.9,SDSSJ025410.08+034911.9,0.680954769053413,OK,207,5096.450430950004,"W1,W2",13.953320823956206,0.5362738676664467,seasonal_median_flux,,OK,13.953320823956206,0.0,True,True,SDSSJ025410.08+034911.9,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJ074511.98+380911.3,SDSSJ074511.98+380911.3,0.4335295921022778,OK,210,5098.462999769996,"W1,W2",13.958830937084178,-0.0399384020983716,seasonal_median_flux,,OK,13.958830937084178,0.0,True,True,SDSSJ074511.98+380911.3,True,,False,True,True,True,False,True,ok
SDSSJJ080138.67+423354.1,SDSSJ080138.67+423354.1,0.1000676146394705,OK,187,5098.721880649995,"W1,W2",13.959539714305256,0.047341643402344,seasonal_median_flux,,OK,13.959539714305256,0.0,True,True,SDSSJ080138.67+423354.1,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ081319.34+460849.5,SDSSJ081319.34+460849.5,0.4343347131428169,OK,267,5098.8172545599955,"W1,W2",13.959800833839823,0.1033828875143673,seasonal_median_flux,,OK,13.959800833839823,0.0,True,True,SDSSJ081319.34+460849.5,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ081425.89+294115.6,SDSSJ081425.89+294115.6,0.7042498613756637,OK,224,5098.70558193,"W1,W2",13.95949509084189,0.5591701911236531,seasonal_median_flux,,OK,13.95949509084189,0.0,True,True,SDSSJ081425.89+294115.6,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ082323.88+422048.2,SDSSJ082323.88+422048.2,0.757733894073395,OK,253,5098.611096459994,"W1,W2",13.95923640372346,0.4367163062120698,seasonal_median_flux,,OK,13.95923640372346,0.0,True,True,SDSSJ082323.88+422048.2,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ082942.66+415436.8,SDSSJ082942.66+415436.8,0.6771920586265717,OK,255,5098.573278289994,"W1,W2",13.959132863216958,0.416279429170353,seasonal_median_flux,,OK,13.959132863216958,0.0,True,True,SDSSJ082942.66+415436.8,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ090258.39+252915.15,SDSSJ090258.39+252915.15,0.5708695166628968,OK,209,5096.016575959999,"W1,W2",13.952132993730318,-0.2092500240434023,seasonal_median_flux,,OK,13.952132993730318,0.0,True,True,SDSSJ090258.39+252915.15,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ091407.16+243633.08,SDSSJ091407.16+243633.08,0.7104982763006243,OK,160,5095.680523489995,"W1,W2",13.9512129322108,0.4727573762395194,seasonal_median_flux,,OK,13.951212932210801,1.7763568394002505e-15,True,True,SDSSJ091407.16+243633.08,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ093812.27+074340.0,SDSSJ093812.27+074340.0,0.521702534541269,OK,230,5098.471389649996,"W1,W2",13.95885390732374,0.1263454718793117,seasonal_median_flux,,OK,13.958853907323741,1.7763568394002505e-15,True,True,SDSSJ093812.27+074340.0,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ094443.08+580953.2,SDSSJ094443.08+580953.2,0.405601188071642,OK,345,5098.65859033,"W1,W2",13.95936643485284,0.0680353263570221,seasonal_median_flux,,OK,13.959366434852841,1.7763568394002505e-15,True,True,SDSSJ094443.08+580953.2,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ100256.22+475027.7,SDSSJ100256.22+475027.7,0.7191303316273132,OK,291,5101.828652420001,"W1,W2",13.968045591841207,0.6457893707135234,seasonal_median_flux,,OK,13.968045591841207,0.0,True,True,SDSSJ100256.22+475027.7,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ101322.43+214021.74,SDSSJ101322.43+214021.74,0.7297546742318493,OK,180,5098.376905229998,"W1,W2",13.958595223080076,-0.5098430089786988,seasonal_median_flux,,OK,13.958595223080076,0.0,True,True,SDSSJ101322.43+214021.74,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6,0.5985735586890277,OK,221,5098.634630679997,"W1,W2",13.95930083690622,-0.4433461911228715,seasonal_median_flux,,OK,13.95930083690622,0.0,True,True,SDSSJ102152.34+464515.6,True,,False,True,True,True,False,True,ok
SDSSJJ105058.42+241351.18,SDSSJ105058.42+241351.18,0.4954773699464684,OK,240,5098.042150510002,"W1,W2",13.95767871460644,-0.1363329371214837,seasonal_median_flux,,OK,13.95767871460644,0.0,True,True,SDSSJ105058.42+241351.18,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ105325.40+302419.34,SDSSJ105325.40+302419.34,0.5579657491315172,OK,255,5098.362785030004,"W1,W2",13.958556564079409,-0.5883952016717737,seasonal_median_flux,,OK,13.958556564079407,1.7763568394002505e-15,True,True,SDSSJ105325.40+302419.34,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ110501.26+562724.5,SDSSJ110501.26+562724.5,0.6211983259475093,OK,245,5098.856840910004,"W1,W2",13.959909215359357,-0.8110481646155981,seasonal_median_flux,,OK,13.959909215359355,1.7763568394002505e-15,True,True,SDSSJ110501.26+562724.5,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ113706.93+481943.68,SDSSJ113706.93+481943.68,0.6503616969373622,OK,212,5098.394617549995,"W1,W2",13.958643716769322,-0.2729901675785188,seasonal_median_flux,,OK,13.958643716769322,0.0,True,True,SDSSJ113706.93+481943.68,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ114408.90+424357.5,SDSSJ114408.90+424357.5,0.4695424904947837,OK,212,5098.246787709999,"W1,W2",13.958238980725527,-0.1805831889766336,seasonal_median_flux,,OK,13.958238980725527,0.0,True,True,SDSSJ114408.90+424357.5,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJ115355.88+112554.2,SDSSJ115355.88+112554.2,0.2170914066612593,OK,183,5098.165089779999,"W1,W2",13.95801530398357,-0.0407274751854086,seasonal_median_flux,,OK,13.95801530398357,0.0,True,True,SDSSJ115355.88+112554.2,True,,False,True,True,True,False,True,ok
SDSSJJ120442.10+275411.8,SDSSJ120442.10+275411.8,0.5323771416525506,OK,74,5097.739002379996,"W1,W2",13.956848740260083,0.110911011986569,seasonal_median_flux,,OK,13.956848740260085,1.7763568394002505e-15,True,True,SDSSJ120442.10+275411.8,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJ123359.12+084211.5,SDSSJ123359.12+084211.5,0.5888180028043958,OK,170,4936.0469741199995,"W1,W2",13.514160093415468,0.2899071390427852,seasonal_median_flux,,OK,13.514160093415468,0.0,True,True,SDSSJ123359.12+084211.5,True,,False,True,True,True,False,True,ok
SDSSJJ124946.13+365204.21,SDSSJ124946.13+365204.21,0.603605113878842,OK,293,5098.421166480002,"W1,W2",13.95871640377824,-0.263315934854849,seasonal_median_flux,,OK,13.95871640377824,0.0,True,True,SDSSJ124946.13+365204.21,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJ141213.61+021202.1,SDSSJ141213.61+021202.1,0.6275339387025134,OK,215,5274.247075829997,"W1,W2",14.44010150809034,0.372707427095736,seasonal_median_flux,,OK,14.44010150809034,0.0,True,True,SDSSJ141213.61+021202.1,True,,False,True,True,True,False,True,ok
SDSSJJ141324.27+530527.0,SDSSJ141324.27+530527.0,0.7612271583998753,OK,404,5098.9474546799975,"W1,W2",13.960157302340855,0.0916098398586898,seasonal_median_flux,,OK,13.960157302340855,0.0,True,True,SDSSJ141324.27+530527.0,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ143040.58+364903.90,SDSSJ143040.58+364903.90,0.3821875162279942,OK,304,5277.417393230004,"W1,W2",14.448781364079409,0.4955433270427545,seasonal_median_flux,,OK,14.448781364079407,1.7763568394002505e-15,True,True,SDSSJ143040.58+364903.90,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJ153612.80+034245.7,SDSSJ153612.80+034245.7,0.7313722515825071,OK,269,5276.732379820001,"W1,W2",14.446905899575636,-0.9251054882140788,seasonal_median_flux,,OK,14.446905899575636,0.0,True,True,SDSSJ153612.80+034245.7,True,,False,True,True,True,False,True,ok
SDSSJ153734.06+461358.9,SDSSJ153734.06+461358.9,0.4326516474251594,OK,417,5274.670732670005,"W1,W2",14.441261417303233,-0.0186594126989128,seasonal_median_flux,,OK,14.441261417303231,1.7763568394002505e-15,True,True,SDSSJ153734.06+461358.9,True,,False,True,True,True,False,True,ok
SDSSJ160111.26+474509.6,SDSSJ160111.26+474509.6,0.4393745242995799,OK,411,5275.901768980002,"W1,W2",14.444631811033544,0.1963685924092912,seasonal_median_flux,,OK,14.444631811033544,0.0,True,True,SDSSJ160111.26+474509.6,True,,False,True,True,True,False,True,ok
SDSSJ161407.07+513354.5,SDSSJ161407.07+513354.5,0.4494019024993901,OK,616,5275.917305269999,"W1,W2",14.444674347077342,-0.0973309791564703,seasonal_median_flux,,OK,14.444674347077342,0.0,True,True,SDSSJ161407.07+513354.5,True,,False,True,True,True,False,True,ok
SDSSJ161711.42+063833.4,SDSSJ161711.42+063833.4,0.6362478156233452,OK,273,5276.768545530002,"W1,W2",14.447004915893228,-0.6978647528510619,seasonal_median_flux,,OK,14.447004915893228,0.0,True,True,SDSSJ161711.42+063833.4,True,,False,True,True,True,False,True,ok
SDSSJ210200.42+000501.8,SDSSJ210200.42+000501.8,0.427861211213602,OK,212,5114.256074070006,"W1,W2",14.002070017987696,0.1588288983615323,seasonal_median_flux,,OK,14.002070017987696,0.0,True,True,SDSSJ210200.42+000501.8,True,,False,True,True,True,False,True,ok
SDSSJJ215130.35+003522.26,SDSSJ215130.35+003522.26,0.6106248876104402,OK,203,5114.146717869997,"W1,W2",14.001770617029424,0.2622355563685632,seasonal_median_flux,,OK,14.001770617029424,0.0,True,True,SDSSJ215130.35+003522.26,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ222132.41-010928.70,SDSSJ222132.41-010928.70,0.4618588984928881,OK,172,5113.949094690004,"W1,W2",14.001229554250523,-0.1810153223793648,seasonal_median_flux,,OK,14.001229554250525,1.7763568394002505e-15,True,True,SDSSJ222132.41-010928.70,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJJ230614.18-010024.45,SDSSJ230614.18-010024.45,0.4689453594333994,OK,217,4909.93524151,"W1,W2",13.4426700657358,-0.135423549943915,seasonal_median_flux,,OK,13.442670065735799,1.7763568394002505e-15,True,True,SDSSJ230614.18-010024.45,True,sdss_double_j,False,True,True,True,False,True,ok
SDSSJ231742.68+011425.2,SDSSJ231742.68+011425.2,0.3990428993967242,OK,217,5114.073796609999,"W1,W2",14.00157096950034,0.2232710925788333,seasonal_median_flux,,OK,14.001570969500339,1.7763568394002505e-15,True,True,SDSSJ231742.68+011425.2,True,,False,True,True,True,False,True,ok
SDSSJJ233602.98+001728.7,SDSSJ233602.98+001728.7,0.349391874599012,OK,204,5114.211074040002,"W1,W2",14.00194681462013,0.2615374891945104,seasonal_median_flux,,OK,14.00194681462013,0.0,True,True,SDSSJ233602.98+001728.7,True,sdss_double_j,False,True,True,True,False,True,ok
TON 153,TON 153,0.1893886691793036,OK,281,5095.66203354,"W1,W2",13.951162309486651,0.0174419557817967,seasonal_median_flux,,OK,13.951162309486653,1.7763568394002505e-15,True,True,TON 153,True,,False,True,True,True,False,True,ok
TON 1542,TON 1542,0.7540873918880219,OK,289,5098.272693759995,"W1,W2",13.9583099076249,0.6207915030098314,seasonal_median_flux,,OK,13.9583099076249,0.0,True,True,TON 1542,True,,False,True,True,True,False,True,ok
TON 490,TON 490,0.5202714932739889,OK,176,3274.6683722699963,"W1,W2",8.965553380616006,-0.0942276985865197,seasonal_median_flux,,OK,8.965553380616006,0.0,True,True,TON 490,True,,False,True,True,True,False,True,ok
